Temperature	Pressure	Property	Source	Model
0.258684	7.474950	       CpM	   Unknown	LatticeGasRx
0.258694	7.555110	       CpM	   Unknown	LatticeGasRx
0.258702	7.635271	       CpM	   Unknown	LatticeGasRx
0.256914	7.714925	       CpM	   Unknown	LatticeGasRx
0.256900	7.715431	       CpM	   Unknown	LatticeGasRx
0.256907	7.795591	       CpM	   Unknown	LatticeGasRx
0.255110	7.875622	       CpM	   Unknown	LatticeGasRx
0.255107	7.875752	       CpM	   Unknown	LatticeGasRx
0.255110	7.931969	       CpM	   Unknown	LatticeGasRx
0.256914	7.932355	       CpM	   Unknown	LatticeGasRx
